Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"1141"	"ZNF682"	"916.3"	"ARCHS4 Coexpression,273;Enrichr Queries,1246;GTEx Coexpression,1230"	"EGR1,P4HB"
"gene_set_query"	"1142"	"ZNF449"	"916.7"	"ARCHS4 Coexpression,1614;Enrichr Queries,783;GTEx Coexpression,353"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1143"	"LTF"	"917.0"	"ARCHS4 Coexpression,732;GTEx Coexpression,1102"	"RANBP10"
"gene_set_query"	"1144"	"ZNF763"	"917.3"	"ARCHS4 Coexpression,692;Enrichr Queries,816;GTEx Coexpression,1244"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"1145"	"EN2"	"917.3"	"ARCHS4 Coexpression,1077;Enrichr Queries,929;GTEx Coexpression,746"	"EGR1,LPAR1"
"gene_set_query"	"1146"	"MTERF2"	"917.5"	"ARCHS4 Coexpression,366;GTEx Coexpression,1469"	"ABCC1"
"gene_set_query"	"1147"	"DMRTB1"	"917.7"	"ARCHS4 Coexpression,1201;Enrichr Queries,509;GTEx Coexpression,1043"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1148"	"ZNF557"	"918.3"	"ARCHS4 Coexpression,390;Enrichr Queries,1195;GTEx Coexpression,1170"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"1149"	"ZBTB12"	"918.7"	"ARCHS4 Coexpression,133;Enrichr Queries,1064;GTEx Coexpression,1559"	"EGR1,SFPQ,LPAR1,HNRNPD"
"gene_set_query"	"1150"	"ZIM3"	"919.0"	"ARCHS4 Coexpression,935;Enrichr Queries,1095;GTEx Coexpression,727"	"EGR1,LPAR1"
"gene_set_query"	"1151"	"ZNF471"	"919.3"	"ARCHS4 Coexpression,1289;Enrichr Queries,643;GTEx Coexpression,826"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1152"	"NANOGP8"	"920.0"	"ARCHS4 Coexpression,1025;GTEx Coexpression,815"	""
"gene_set_query"	"1153"	"IRX6"	"920.0"	"ARCHS4 Coexpression,1491;Enrichr Queries,928;GTEx Coexpression,341"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1154"	"ZNF362"	"920.0"	"ARCHS4 Coexpression,1523;Enrichr Queries,1004;GTEx Coexpression,233"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1155"	"TBX15"	"920.7"	"ARCHS4 Coexpression,934;Enrichr Queries,574;GTEx Coexpression,1254"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1156"	"ZFHX4"	"921.0"	"ARCHS4 Coexpression,943;Enrichr Queries,244;GTEx Coexpression,1576"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1157"	"ISL2"	"921.3"	"ARCHS4 Coexpression,1299;Enrichr Queries,477;GTEx Coexpression,988"	"EGR1,KLF5,LPAR1"
"gene_set_query"	"1158"	"PHOX2A"	"921.7"	"ARCHS4 Coexpression,867;Enrichr Queries,476;GTEx Coexpression,1422"	"EGR1,KLF5,LPAR1"
"gene_set_query"	"1159"	"HINFP"	"923.7"	"ARCHS4 Coexpression,1458;ReMap ChIP-seq,82;GTEx Coexpression,1231"	"HNRNPD,P4HB,HIST1H3B"
"gene_set_query"	"1160"	"FOXR2"	"925.0"	"ARCHS4 Coexpression,1427;Enrichr Queries,31;GTEx Coexpression,1317"	"EGR1,KLF5,LPAR1,UPP1,EGFR"
"gene_set_query"	"1161"	"ZNF804A"	"926.0"	"ARCHS4 Coexpression,972;Enrichr Queries,807;GTEx Coexpression,999"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1162"	"ARNT2"	"926.3"	"ARCHS4 Coexpression,1522;Enrichr Queries,225;GTEx Coexpression,1032"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1163"	"ZNF213"	"927.3"	"ARCHS4 Coexpression,850;Enrichr Queries,1158;GTEx Coexpression,774"	"EGR1,UPP1"
"gene_set_query"	"1164"	"PITX3"	"927.3"	"ARCHS4 Coexpression,868;Enrichr Queries,486;GTEx Coexpression,1428"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1165"	"ZNF473"	"928.7"	"ARCHS4 Coexpression,1125;Enrichr Queries,501;GTEx Coexpression,1160"	"TCF7L2,EGR1,UPP1"
"gene_set_query"	"1166"	"UNCX"	"929.7"	"ARCHS4 Coexpression,1285;Enrichr Queries,914;GTEx Coexpression,590"	"TCF7L2,LPAR1"
"gene_set_query"	"1167"	"NFIA"	"930.7"	"ARCHS4 Coexpression,1424;Enrichr Queries,69;GTEx Coexpression,1299"	"TCF7L2,EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"1168"	"ZNF385C"	"931.3"	"ARCHS4 Coexpression,1254;Enrichr Queries,841;GTEx Coexpression,699"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1169"	"SAFB2"	"932.5"	"ARCHS4 Coexpression,460;GTEx Coexpression,1405"	"SFPQ"
"gene_set_query"	"1170"	"PRMT3"	"932.7"	"ARCHS4 Coexpression,412;Enrichr Queries,1193;GTEx Coexpression,1193"	"EGR1,RIF1,HNRNPD"
"gene_set_query"	"1171"	"ZNF850"	"933.5"	"ARCHS4 Coexpression,1245;GTEx Coexpression,622"	""
"gene_set_query"	"1172"	"ZNF524"	"933.7"	"ARCHS4 Coexpression,1261;Enrichr Queries,1250;GTEx Coexpression,290"	"EGR1,PCGF1"
"gene_set_query"	"1173"	"ZNF366"	"936.0"	"ARCHS4 Coexpression,727;Enrichr Queries,957;GTEx Coexpression,1124"	"TCF7L2,EGR1,PCGF1"
"gene_set_query"	"1174"	"ZNF230"	"937.0"	"ARCHS4 Coexpression,749;Enrichr Queries,1190;GTEx Coexpression,872"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"1175"	"ZNF549"	"937.3"	"ARCHS4 Coexpression,823;Enrichr Queries,1255;GTEx Coexpression,734"	"EGR1,P4HB"
"gene_set_query"	"1176"	"ATF5"	"937.7"	"ARCHS4 Coexpression,796;Enrichr Queries,1319;GTEx Coexpression,698"	"EGR1,P4HB"
"gene_set_query"	"1177"	"ZNF135"	"938.0"	"ARCHS4 Coexpression,767;Enrichr Queries,769;GTEx Coexpression,1278"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"1178"	"MYF5"	"938.7"	"ARCHS4 Coexpression,1002;Enrichr Queries,552;GTEx Coexpression,1262"	"EGR1,KLF5,LPAR1"
"gene_set_query"	"1179"	"ZNF154"	"938.7"	"ARCHS4 Coexpression,488;Enrichr Queries,797;GTEx Coexpression,1531"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"1180"	"PAX1"	"939.0"	"ARCHS4 Coexpression,1330;Enrichr Queries,889;GTEx Coexpression,598"	"EGR1,LPAR1"
"gene_set_query"	"1181"	"TWIST2"	"940.0"	"ARCHS4 Coexpression,291;GTEx Coexpression,1589"	"LPAR1"
"gene_set_query"	"1182"	"PROP1"	"940.0"	"ARCHS4 Coexpression,1220;Enrichr Queries,464;GTEx Coexpression,1136"	"EGR1,LPAR1,NR2E3"
"gene_set_query"	"1183"	"ZNF32"	"940.0"	"ARCHS4 Coexpression,769;Enrichr Queries,526;GTEx Coexpression,1525"	"TCF7L2,EGR1,SFPQ,LPAR1"
"gene_set_query"	"1184"	"ZBTB6"	"940.7"	"ARCHS4 Coexpression,905;Enrichr Queries,612;GTEx Coexpression,1305"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1185"	"FOXL2"	"941.0"	"ARCHS4 Coexpression,875;Enrichr Queries,460;GTEx Coexpression,1488"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1186"	"FOXJ1"	"941.0"	"ARCHS4 Coexpression,1032;Enrichr Queries,1052;GTEx Coexpression,739"	"EGR1,LPAR1"
"gene_set_query"	"1187"	"ZNF707"	"941.0"	"ARCHS4 Coexpression,956;Enrichr Queries,408;GTEx Coexpression,1459"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1188"	"NKX26"	"942.5"	"ARCHS4 Coexpression,1570;GTEx Coexpression,315"	"PLA2G5"
"gene_set_query"	"1189"	"SIM1"	"943.0"	"ARCHS4 Coexpression,1059;Enrichr Queries,198;GTEx Coexpression,1572"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1190"	"ZNF562"	"943.0"	"ARCHS4 Coexpression,1307;Enrichr Queries,832;GTEx Coexpression,690"	"EGR1,MBNL1,LPAR1"
"gene_set_query"	"1191"	"ZNF677"	"944.0"	"ARCHS4 Coexpression,583;Enrichr Queries,846;GTEx Coexpression,1403"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"1192"	"SOX12"	"944.7"	"ARCHS4 Coexpression,131;Enrichr Queries,1159;GTEx Coexpression,1544"	"TCF7L2,EGR1,SFPQ,HNRNPD"
"gene_set_query"	"1193"	"PTF1A"	"945.0"	"ARCHS4 Coexpression,1454;Enrichr Queries,1257;GTEx Coexpression,124"	"MAN1A2,LPAR1,P4HB"
"gene_set_query"	"1194"	"EBF3"	"945.0"	"ARCHS4 Coexpression,963;Enrichr Queries,613;GTEx Coexpression,1259"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1195"	"AIRE"	"945.7"	"ARCHS4 Coexpression,861;Enrichr Queries,530;GTEx Coexpression,1446"	"EGR1,KLF5,UPP1"
"gene_set_query"	"1196"	"ZNF251"	"947.3"	"ARCHS4 Coexpression,825;Enrichr Queries,682;GTEx Coexpression,1335"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1197"	"LBX1"	"947.7"	"ARCHS4 Coexpression,1100;Enrichr Queries,451;GTEx Coexpression,1292"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1198"	"ZNF100"	"947.7"	"ARCHS4 Coexpression,324;Enrichr Queries,1271;GTEx Coexpression,1248"	"EGR1,P4HB"
"gene_set_query"	"1199"	"CSRNP3"	"948.0"	"ARCHS4 Coexpression,1147;GTEx Coexpression,749"	""
"gene_set_query"	"1200"	"SMYD3"	"948.0"	"ARCHS4 Coexpression,1278;GTEx Coexpression,618"	""
"gene_set_query"	"1201"	"ZNF454"	"948.3"	"ARCHS4 Coexpression,776;Enrichr Queries,858;GTEx Coexpression,1211"	"TCF7L2,EGR1,LPAR1,P4HB"
"gene_set_query"	"1202"	"VSX2"	"948.3"	"ARCHS4 Coexpression,931;Enrichr Queries,458;GTEx Coexpression,1456"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1203"	"FOXD1"	"949.5"	"ARCHS4 Coexpression,402;GTEx Coexpression,1497"	"P4HB"
"gene_set_query"	"1204"	"DLX1"	"949.7"	"ARCHS4 Coexpression,415;Enrichr Queries,1023;GTEx Coexpression,1411"	"EGR1,GALNT14,LPAR1"
"gene_set_query"	"1205"	"TLX2"	"951.0"	"ARCHS4 Coexpression,779;Enrichr Queries,895;GTEx Coexpression,1179"	"EGR1,SFPQ,LPAR1"
"gene_set_query"	"1206"	"TPRX1"	"951.3"	"ARCHS4 Coexpression,478;Enrichr Queries,1308;GTEx Coexpression,1068"	"EGR1,KLF5"
"gene_set_query"	"1207"	"ZFHX2"	"952.0"	"ARCHS4 Coexpression,966;Enrichr Queries,768;GTEx Coexpression,1122"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1208"	"GTF2IRD2"	"952.3"	"ARCHS4 Coexpression,1269;Enrichr Queries,422;GTEx Coexpression,1166"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"1209"	"INSM2"	"952.3"	"ARCHS4 Coexpression,977;Enrichr Queries,1157;GTEx Coexpression,723"	"EGR1,LPAR1"
"gene_set_query"	"1210"	"ZNF681"	"953.0"	"ARCHS4 Coexpression,824;Enrichr Queries,1358;GTEx Coexpression,677"	"EGR1,P4HB"
"gene_set_query"	"1211"	"ZNF316"	"953.7"	"ARCHS4 Coexpression,1219;Enrichr Queries,1362;GTEx Coexpression,280"	"EGR1,ANKHD1"
"gene_set_query"	"1212"	"NFE4"	"954.0"	"GTEx Coexpression,954"	""
"gene_set_query"	"1213"	"ZNF676"	"954.0"	"ARCHS4 Coexpression,333;Enrichr Queries,1110;GTEx Coexpression,1419"	"EGR1,RIF1,LPAR1"
"gene_set_query"	"1214"	"DRAP1"	"955.0"	"ARCHS4 Coexpression,651;Enrichr Queries,1043;GTEx Coexpression,1171"	"EGR1,P4HB"
"gene_set_query"	"1215"	"ZNF697"	"955.3"	"ARCHS4 Coexpression,1027;Enrichr Queries,307;GTEx Coexpression,1532"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"1216"	"DMRT2"	"955.3"	"ARCHS4 Coexpression,864;Enrichr Queries,674;GTEx Coexpression,1328"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1217"	"NR1I3"	"956.3"	"ARCHS4 Coexpression,1110;Enrichr Queries,1108;GTEx Coexpression,651"	"EGR1,EGFR"
"gene_set_query"	"1218"	"ZBTB4"	"956.3"	"ARCHS4 Coexpression,1558;Enrichr Queries,652;GTEx Coexpression,659"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1219"	"ZFP28"	"957.0"	"ARCHS4 Coexpression,1168;Enrichr Queries,742;GTEx Coexpression,961"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1220"	"PRDM4"	"958.0"	"ARCHS4 Coexpression,1520;Enrichr Queries,737;GTEx Coexpression,617"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1221"	"PHOX2B"	"958.0"	"ARCHS4 Coexpression,999;Enrichr Queries,514;GTEx Coexpression,1361"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1222"	"FOXD3"	"959.0"	"ARCHS4 Coexpression,645;Enrichr Queries,916;GTEx Coexpression,1316"	"EGR1,LPAR1,HNRNPD"
"gene_set_query"	"1223"	"FLYWCH1"	"959.5"	"ARCHS4 Coexpression,1608;GTEx Coexpression,311"	"RPN2"
"gene_set_query"	"1224"	"NAIF1"	"960.5"	"ARCHS4 Coexpression,1204;GTEx Coexpression,717"	""
"gene_set_query"	"1225"	"HIF3A"	"960.7"	"ARCHS4 Coexpression,1129;Enrichr Queries,584;GTEx Coexpression,1169"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1226"	"ZNF282"	"961.7"	"ARCHS4 Coexpression,988;Enrichr Queries,1366;GTEx Coexpression,531"	"PPP2CB,EGR1"
"gene_set_query"	"1227"	"TIGD5"	"962.3"	"ARCHS4 Coexpression,1250;Enrichr Queries,1360;GTEx Coexpression,277"	"EGR1,PCGF1"
"gene_set_query"	"1228"	"ETV7"	"963.0"	"ARCHS4 Coexpression,607;Enrichr Queries,1241;GTEx Coexpression,1041"	"EGR1,IL10RA"
"gene_set_query"	"1229"	"KLF16"	"963.3"	"ARCHS4 Coexpression,1408;Enrichr Queries,1181;GTEx Coexpression,301"	"CORT,EGR1,KLF5"
"gene_set_query"	"1230"	"SLC2A4RG"	"963.7"	"ARCHS4 Coexpression,410;Enrichr Queries,1261;GTEx Coexpression,1220"	"EGR1,P4HB"
"gene_set_query"	"1231"	"ZNF365"	"964.7"	"ARCHS4 Coexpression,976;Enrichr Queries,763;GTEx Coexpression,1155"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1232"	"ZIC1"	"966.0"	"ARCHS4 Coexpression,1513;Enrichr Queries,518;GTEx Coexpression,867"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1233"	"FOXD4L5"	"966.3"	"ARCHS4 Coexpression,872;Enrichr Queries,469;GTEx Coexpression,1558"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1234"	"ZNF182"	"966.3"	"ARCHS4 Coexpression,552;Enrichr Queries,781;GTEx Coexpression,1566"	"TCF7L2,EGR1,LPAR1,RANBP10"
"gene_set_query"	"1235"	"ZNF85"	"966.7"	"ARCHS4 Coexpression,345;Enrichr Queries,1235;GTEx Coexpression,1320"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"1236"	"PRDM13"	"967.0"	"ARCHS4 Coexpression,967;Enrichr Queries,965;GTEx Coexpression,969"	"EGR1,LPAR1"
"gene_set_query"	"1237"	"ZNF19"	"967.0"	"ARCHS4 Coexpression,1236;Enrichr Queries,1030;GTEx Coexpression,635"	"TCF7L2,EGR1"
"gene_set_query"	"1238"	"FOXD4L3"	"967.3"	"ARCHS4 Coexpression,628;Enrichr Queries,1253;GTEx Coexpression,1021"	"LPAR1,PCGF1"
"gene_set_query"	"1239"	"NR6A1"	"968.3"	"ARCHS4 Coexpression,1211;Enrichr Queries,569;GTEx Coexpression,1125"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1240"	"ZNF461"	"968.3"	"ARCHS4 Coexpression,597;Enrichr Queries,1306;GTEx Coexpression,1002"	"EGR1,P4HB"
"gene_set_query"	"1241"	"ATOH7"	"969.0"	"ARCHS4 Coexpression,929;Enrichr Queries,955;GTEx Coexpression,1023"	"EGR1,LPAR1"
"gene_set_query"	"1242"	"ZBTB37"	"969.3"	"ARCHS4 Coexpression,428;Enrichr Queries,1161;GTEx Coexpression,1319"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"1243"	"NKX28"	"969.5"	"ARCHS4 Coexpression,1115;GTEx Coexpression,824"	""
"gene_set_query"	"1244"	"ZNF23"	"969.7"	"ARCHS4 Coexpression,542;Enrichr Queries,1307;GTEx Coexpression,1060"	"EGR1,P4HB"
"gene_set_query"	"1245"	"ZNF544"	"970.0"	"ARCHS4 Coexpression,506;Enrichr Queries,1137;GTEx Coexpression,1267"	"EGR1,LPAR1,P4HB"
"gene_set_query"	"1246"	"YBX3"	"970.0"	"ARCHS4 Coexpression,857;GTEx Coexpression,1083"	""
"gene_set_query"	"1247"	"SOX8"	"970.3"	"ARCHS4 Coexpression,1615;Enrichr Queries,1133;GTEx Coexpression,163"	"EGR1,LPAR1"
"gene_set_query"	"1248"	"ZNF709"	"970.7"	"ARCHS4 Coexpression,414;Enrichr Queries,1398;GTEx Coexpression,1100"	"EGR1,P4HB"
"gene_set_query"	"1249"	"BATF2"	"971.3"	"ARCHS4 Coexpression,615;Enrichr Queries,977;GTEx Coexpression,1322"	"EGR1,IL10RA,UPP1"
"gene_set_query"	"1250"	"ZSCAN5C"	"971.7"	"ARCHS4 Coexpression,1154;Enrichr Queries,1403;GTEx Coexpression,358"	"PCGF1"
"gene_set_query"	"1251"	"ZNF787"	"972.3"	"ARCHS4 Coexpression,1153;Enrichr Queries,1036;GTEx Coexpression,728"	"EGR1,UPP1"
"gene_set_query"	"1252"	"ANKZF1"	"973.7"	"ARCHS4 Coexpression,1526;Enrichr Queries,1236;GTEx Coexpression,159"	"EGR1,P4HB,ANKHD1"
"gene_set_query"	"1253"	"SNAPC2"	"974.0"	"ARCHS4 Coexpression,684;GTEx Coexpression,1264"	"P4HB"
"gene_set_query"	"1254"	"IRF5"	"974.7"	"ARCHS4 Coexpression,741;Enrichr Queries,1221;GTEx Coexpression,962"	"EGR1,IL10RA"
"gene_set_query"	"1255"	"ZNF773"	"974.7"	"ARCHS4 Coexpression,1459;Enrichr Queries,837;GTEx Coexpression,628"	"EGR1,LPAR1,UPP1"
"gene_set_query"	"1256"	"ZBED1"	"975.0"	"ARCHS4 Coexpression,1478;Enrichr Queries,881;ReMap ChIP-seq,19;GTEx Coexpression,1522"	"EGR1,TCF7L2,SFPQ,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"1257"	"RBCK1"	"976.5"	"ARCHS4 Coexpression,367;GTEx Coexpression,1586"	"P4HB"
"gene_set_query"	"1258"	"MYT1"	"977.7"	"ARCHS4 Coexpression,1410;Enrichr Queries,861;GTEx Coexpression,662"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1259"	"MKX"	"979.7"	"ARCHS4 Coexpression,338;Enrichr Queries,1001;GTEx Coexpression,1600"	"EGR1,LPAR1"
"gene_set_query"	"1260"	"ZNF641"	"980.3"	"ARCHS4 Coexpression,888;Enrichr Queries,941;GTEx Coexpression,1112"	"TCF7L2,EGR1"
"gene_set_query"	"1261"	"MAFA"	"982.0"	"ARCHS4 Coexpression,957;Enrichr Queries,638;GTEx Coexpression,1351"	"EGR1,KLF5,LPAR1"
"gene_set_query"	"1262"	"TFDP3"	"982.0"	"ARCHS4 Coexpression,1015;Enrichr Queries,828;GTEx Coexpression,1103"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1263"	"CREBL2"	"983.7"	"ARCHS4 Coexpression,272;Enrichr Queries,1149;GTEx Coexpression,1530"	"EGR1,MBNL1,IL10RA"
"gene_set_query"	"1264"	"ZNF396"	"984.0"	"ARCHS4 Coexpression,1386;Enrichr Queries,730;GTEx Coexpression,836"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1265"	"ZNF296"	"984.3"	"ARCHS4 Coexpression,927;Enrichr Queries,963;GTEx Coexpression,1063"	"EGR1,UPP1"
"gene_set_query"	"1266"	"MLXIPL"	"985.7"	"ARCHS4 Coexpression,816;Enrichr Queries,1299;GTEx Coexpression,842"	"EGR1,TF"
"gene_set_query"	"1267"	"ZNF219"	"986.0"	"ARCHS4 Coexpression,846;Enrichr Queries,1081;GTEx Coexpression,1031"	"TCF7L2,EGR1"
"gene_set_query"	"1268"	"ZNF286A"	"987.0"	"ARCHS4 Coexpression,1489;Enrichr Queries,227;GTEx Coexpression,1245"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"1269"	"ZSCAN5A"	"988.3"	"ARCHS4 Coexpression,1338;Enrichr Queries,273;GTEx Coexpression,1354"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1270"	"PRDM12"	"988.7"	"ARCHS4 Coexpression,1098;Enrichr Queries,1283;GTEx Coexpression,585"	"LPAR1"
"gene_set_query"	"1271"	"ZNF34"	"989.0"	"ARCHS4 Coexpression,1006;Enrichr Queries,623;GTEx Coexpression,1338"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1272"	"CREB3L3"	"990.0"	"ARCHS4 Coexpression,942;Enrichr Queries,1318;GTEx Coexpression,710"	"EGR1"
"gene_set_query"	"1273"	"ZBTB7B"	"990.7"	"ARCHS4 Coexpression,1131;Enrichr Queries,1388;GTEx Coexpression,453"	"EGR1,KLF5"
"gene_set_query"	"1274"	"TBX22"	"992.0"	"ARCHS4 Coexpression,874;Enrichr Queries,949;GTEx Coexpression,1153"	"EGR1,LPAR1"
"gene_set_query"	"1275"	"ZNF726"	"992.5"	"ARCHS4 Coexpression,1508;GTEx Coexpression,477"	"HNRNPD"
"gene_set_query"	"1276"	"RXRG"	"994.7"	"ARCHS4 Coexpression,1097;Enrichr Queries,1047;GTEx Coexpression,840"	"EGR1,LPAR1"
"gene_set_query"	"1277"	"ZNF827"	"995.0"	"ARCHS4 Coexpression,1209;Enrichr Queries,572;GTEx Coexpression,1204"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1278"	"PRRX2"	"995.3"	"ARCHS4 Coexpression,356;Enrichr Queries,1037;GTEx Coexpression,1593"	"EGR1,LPAR1"
"gene_set_query"	"1279"	"DMRTA2"	"995.3"	"ARCHS4 Coexpression,986;Enrichr Queries,953;GTEx Coexpression,1047"	"EGR1,LPAR1"
"gene_set_query"	"1280"	"CXXC1"	"996.7"	"ARCHS4 Coexpression,1460;Enrichr Queries,1379;GTEx Coexpression,151"	"EGR1,ANKHD1"
"gene_set_query"	"1281"	"ZSCAN30"	"997.0"	"ARCHS4 Coexpression,1418;GTEx Coexpression,576"	""
"gene_set_query"	"1282"	"ZNF280D"	"997.3"	"ARCHS4 Coexpression,1230;Enrichr Queries,285;GTEx Coexpression,1477"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"1283"	"ZNF433"	"997.7"	"ARCHS4 Coexpression,261;Enrichr Queries,1280;GTEx Coexpression,1452"	"EGR1,P4HB"
"gene_set_query"	"1284"	"ZNF555"	"998.7"	"ARCHS4 Coexpression,806;Enrichr Queries,856;GTEx Coexpression,1334"	"TCF7L2,EGR1,UPP1,P4HB"
"gene_set_query"	"1285"	"FOXH1"	"999.0"	"ARCHS4 Coexpression,654;Enrichr Queries,1170;GTEx Coexpression,1173"	"EGR1,MBNL1,KLF5"
"gene_set_query"	"1286"	"POU6F1"	"999.3"	"ARCHS4 Coexpression,1600;Enrichr Queries,744;GTEx Coexpression,654"	"TCF7L2,EGR1,LPAR1"
"gene_set_query"	"1287"	"DNMT1"	"1000.0"	"ARCHS4 Coexpression,1016;GTEx Coexpression,984"	""
"gene_set_query"	"1288"	"ZNF705A"	"1001.0"	"ARCHS4 Coexpression,1148;Enrichr Queries,461;GTEx Coexpression,1394"	"EGR1,IL10RA,LPAR1"
"gene_set_query"	"1289"	"ZNF564"	"1001.0"	"ARCHS4 Coexpression,757;Enrichr Queries,1143;GTEx Coexpression,1104"	"TCF7L2,EGR1,P4HB"
"gene_set_query"	"1290"	"SOHLH2"	"1002.0"	"ARCHS4 Coexpression,1223;Enrichr Queries,333;GTEx Coexpression,1450"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"1291"	"MLXIP"	"1004.0"	"ARCHS4 Coexpression,1259;Enrichr Queries,1186;GTEx Coexpression,566"	"TCF7L2,EGR1"
"gene_set_query"	"1292"	"THAP7"	"1004.0"	"ARCHS4 Coexpression,944;Enrichr Queries,1353;GTEx Coexpression,715"	"EGR1"
"gene_set_query"	"1293"	"ZFP64"	"1004.0"	"ARCHS4 Coexpression,1554;Enrichr Queries,1189;GTEx Coexpression,269"	"TCF7L2,EGR1,KLF5"
"gene_set_query"	"1294"	"GBX1"	"1005.0"	"ARCHS4 Coexpression,982;Enrichr Queries,906;GTEx Coexpression,1126"	"EGR1,LPAR1"
"gene_set_query"	"1295"	"ZNF497"	"1005.0"	"ARCHS4 Coexpression,839;Enrichr Queries,969;GTEx Coexpression,1208"	"EGR1,LPAR1"
"gene_set_query"	"1296"	"PRDM9"	"1010.0"	"ARCHS4 Coexpression,1389;Enrichr Queries,403;GTEx Coexpression,1239"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"1297"	"ZNF445"	"1010.0"	"ARCHS4 Coexpression,1293;Enrichr Queries,850;GTEx Coexpression,888"	"TCF7L2,EGR1,MBNL1"
"gene_set_query"	"1298"	"JRKL"	"1011.0"	"ARCHS4 Coexpression,1053;Enrichr Queries,424;GTEx Coexpression,1556"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"1299"	"LHX3"	"1011.0"	"ARCHS4 Coexpression,1003;Enrichr Queries,918;GTEx Coexpression,1113"	"EGR1,LPAR1"
"gene_set_query"	"1300"	"FOXD4L4"	"1012.0"	"ARCHS4 Coexpression,909;GTEx Coexpression,1115"	""
"gene_set_query"	"1301"	"ZNF689"	"1012.0"	"ARCHS4 Coexpression,1000;Enrichr Queries,812;GTEx Coexpression,1225"	"EGR1,FUBP1,LPAR1"
"gene_set_query"	"1302"	"ZNF784"	"1013.0"	"ARCHS4 Coexpression,1387;Enrichr Queries,1249;GTEx Coexpression,403"	"EGR1,COQ9"
"gene_set_query"	"1303"	"THAP9"	"1013.0"	"ARCHS4 Coexpression,320;Enrichr Queries,1285;GTEx Coexpression,1435"	"EGR1,P4HB"
"gene_set_query"	"1304"	"ZSCAN1"	"1014.0"	"ARCHS4 Coexpression,873;Enrichr Queries,849;GTEx Coexpression,1321"	"EGR1,LPAR1,EGFR"
"gene_set_query"	"1305"	"ARID3B"	"1015.0"	"ARCHS4 Coexpression,700;GTEx Coexpression,1329"	"HNRNPD"
"gene_set_query"	"1306"	"ZNF880"	"1015.0"	"ARCHS4 Coexpression,438;GTEx Coexpression,1591"	"P4HB"
