Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"634"	"ZNF286A"	"0.1617"	"Enrichr Queries,0.1617"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"635"	"ZFP3"	"0.1618"	"GTEx Coexpression,0.1618"	"COQ9"
"gene_set_query"	"636"	"FOXF1"	"0.1622"	"ARCHS4 Coexpression,0.1622"	"LPAR1"
"gene_set_query"	"637"	"ZNF320"	"0.1624"	"GTEx Coexpression,0.1624"	"FUBP1"
"gene_set_query"	"638"	"ZNF25"	"0.1631"	"Enrichr Queries,0.1631"	"EGR1,MBNL1,LPAR1,EGFR"
"gene_set_query"	"639"	"ZNF799"	"0.1634"	"ARCHS4 Coexpression,0.1634"	"P4HB"
"gene_set_query"	"640"	"SOX13"	"0.1637"	"GTEx Coexpression,0.1637"	"TCF7L2"
"gene_set_query"	"641"	"TBP"	"0.164"	"ARCHS4 Coexpression,0.164"	"P4HB"
"gene_set_query"	"642"	"ZNF71"	"0.1643"	"GTEx Coexpression,0.1643"	"MBNL1"
"gene_set_query"	"643"	"ZNF229"	"0.1646"	"ARCHS4 Coexpression,0.1646"	"IL10RA"
"gene_set_query"	"644"	"ZNF195"	"0.1652"	"Enrichr Queries,0.1652"	"TCF7L2,EGR1,MBNL1,SFPQ"
"gene_set_query"	"645"	"ZNF614"	"0.1655"	"GTEx Coexpression,0.1655"	"RIF1"
"gene_set_query"	"646"	"ZBTB5"	"0.1658"	"ARCHS4 Coexpression,0.1658"	"SFPQ"
"gene_set_query"	"647"	"FOXG1"	"0.166"	"Enrichr Queries,0.166"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"648"	"ZNF75A"	"0.1661"	"GTEx Coexpression,0.1661"	"SFPQ"
"gene_set_query"	"649"	"ZNF181"	"0.1665"	"ARCHS4 Coexpression,0.1665"	"P4HB"
"gene_set_query"	"650"	"GZF1"	"0.1668"	"GTEx Coexpression,0.1668"	"EGFR"
"gene_set_query"	"651"	"CREBL2"	"0.1671"	"ARCHS4 Coexpression,0.1671"	"IL10RA"
"gene_set_query"	"652"	"ZNF160"	"0.1674"	"Enrichr Queries,0.1674"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"653"	"ZFP64"	"0.1674"	"GTEx Coexpression,0.1674"	"KLF5"
"gene_set_query"	"654"	"ZNF682"	"0.1677"	"ARCHS4 Coexpression,0.1677"	"P4HB"
"gene_set_query"	"655"	"HOXB9"	"0.1681"	"Enrichr Queries,0.1681"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"656"	"ZBTB43"	"0.1683"	"ARCHS4 Coexpression,0.1683"	"P4HB"
"gene_set_query"	"657"	"EMX2"	"0.1686"	"GTEx Coexpression,0.1686"	"PPP2CB"
"gene_set_query"	"658"	"ALX4"	"0.1693"	"GTEx Coexpression,0.1693"	"EGFR"
"gene_set_query"	"659"	"JUND"	"0.1695"	"ENCODE ChIP-seq,0.1695"	"PPP2CB,TCF7L2,TF,SFPQ,RPN2,IL10RA,HNRNPD,UPP1,P4HB,HIST1H3B"
"gene_set_query"	"660"	"GLI1"	"0.1695"	"Enrichr Queries,0.1695"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"661"	"ZNF354A"	"0.1695"	"ARCHS4 Coexpression,0.1695"	"P4HB"
"gene_set_query"	"662"	"ATF6B"	"0.1699"	"GTEx Coexpression,0.1699"	"ANKHD1"
"gene_set_query"	"663"	"HOXD10"	"0.1701"	"ARCHS4 Coexpression,0.1701"	"SFPQ"
"gene_set_query"	"664"	"PGR"	"0.1702"	"Enrichr Queries,0.1702"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"665"	"ZNF536"	"0.1705"	"GTEx Coexpression,0.1705"	"LPAR1"
"gene_set_query"	"666"	"SMAD5"	"0.1711"	"GTEx Coexpression,0.1711"	"EGFR"
"gene_set_query"	"667"	"BNC1"	"0.1717"	"Enrichr Queries,0.1717"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"668"	"TP53"	"0.1717"	"GTEx Coexpression,0.1717"	"HNRNPD"
"gene_set_query"	"669"	"ZNF879"	"0.172"	"ARCHS4 Coexpression,0.172"	"P4HB"
"gene_set_query"	"670"	"TIGD5"	"0.1724"	"GTEx Coexpression,0.1724"	"PCGF1"
"gene_set_query"	"671"	"ZNF43"	"0.1726"	"ARCHS4 Coexpression,0.1726"	"P4HB"
"gene_set_query"	"672"	"ZNF69"	"0.1736"	"GTEx Coexpression,0.1736"	"P4HB"
"gene_set_query"	"673"	"ZFHX4"	"0.1738"	"Enrichr Queries,0.1738"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"674"	"ZNF316"	"0.1742"	"GTEx Coexpression,0.1742"	"ANKHD1"
"gene_set_query"	"675"	"TIGD7"	"0.1744"	"ARCHS4 Coexpression,0.1744"	"P4HB"
"gene_set_query"	"676"	"TBX10"	"0.1745"	"Enrichr Queries,0.1745"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"677"	"GSC"	"0.1749"	"GTEx Coexpression,0.1749"	"TCF7L2"
"gene_set_query"	"678"	"ZNF569"	"0.1751"	"ARCHS4 Coexpression,0.1751"	"P4HB"
"gene_set_query"	"679"	"RXRA"	"0.1751"	"ReMap ChIP-seq,0.1751"	"PCGF1,UPP1,P4HB,HIST1H3B"
"gene_set_query"	"680"	"LMX1A"	"0.1752"	"Enrichr Queries,0.1752"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"681"	"ZNF502"	"0.1755"	"GTEx Coexpression,0.1755"	"RIF1"
"gene_set_query"	"682"	"ZNF254"	"0.1757"	"ARCHS4 Coexpression,0.1757"	"P4HB"
"gene_set_query"	"683"	"ONECUT2"	"0.1759"	"Enrichr Queries,0.1759"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"684"	"ZNF675"	"0.1761"	"GTEx Coexpression,0.1761"	"KLF5"
"gene_set_query"	"685"	"ZNF695"	"0.1763"	"ARCHS4 Coexpression,0.1763"	"P4HB"
"gene_set_query"	"686"	"HOXA7"	"0.1766"	"Enrichr Queries,0.1766"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"687"	"ARGFX"	"0.1767"	"GTEx Coexpression,0.1767"	"COQ9"
"gene_set_query"	"688"	"HSF1"	"0.1768"	"Literature ChIP-seq,0.1768"	"ABCC1,MBNL1,FUBP1,LIMD1"
"gene_set_query"	"689"	"PHF20"	"0.1769"	"ARCHS4 Coexpression,0.1769"	"P4HB"
"gene_set_query"	"690"	"ZNF503"	"0.1773"	"GTEx Coexpression,0.1773"	"ABCC1"
"gene_set_query"	"691"	"ZNF284"	"0.1775"	"ARCHS4 Coexpression,0.1775"	"P4HB"
"gene_set_query"	"692"	"FLI1"	"0.178"	"GTEx Coexpression,0.178"	"IL10RA"
"gene_set_query"	"693"	"ZNF649"	"0.1781"	"ARCHS4 Coexpression,0.1781"	"P4HB"
"gene_set_query"	"694"	"TWIST2"	"0.1787"	"ARCHS4 Coexpression,0.1787"	"LPAR1"
"gene_set_query"	"695"	"NEUROG1"	"0.1792"	"GTEx Coexpression,0.1792"	"COQ9"
"gene_set_query"	"696"	"ZNF226"	"0.1794"	"ARCHS4 Coexpression,0.1794"	"P4HB"
"gene_set_query"	"697"	"THRA"	"0.1795"	"Enrichr Queries,0.1795"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"698"	"ZFP92"	"0.1798"	"GTEx Coexpression,0.1798"	"KLF5"
"gene_set_query"	"699"	"GFI1B"	"0.18"	"ARCHS4 Coexpression,0.18"	"MBNL1"
"gene_set_query"	"700"	"PROX1"	"0.1802"	"Enrichr Queries,0.1802"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"701"	"ZNF524"	"0.1805"	"GTEx Coexpression,0.1805"	"PCGF1"
"gene_set_query"	"702"	"HEY1"	"0.1806"	"ARCHS4 Coexpression,0.1806"	"MBNL1"
"gene_set_query"	"703"	"NFE2L2"	"0.1809"	"Enrichr Queries,0.1809"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"704"	"MBNL2"	"0.1816"	"Enrichr Queries,0.1816"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"705"	"ZHX1"	"0.1817"	"GTEx Coexpression,0.1817"	"PPP2CB"
"gene_set_query"	"706"	"CEBPA"	"0.1818"	"ReMap ChIP-seq,0.1818"	"MBNL1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"707"	"PPARA"	"0.1823"	"GTEx Coexpression,0.1823"	"COQ9"
"gene_set_query"	"708"	"ZNF248"	"0.1823"	"Enrichr Queries,0.1823"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"709"	"ZBTB25"	"0.183"	"ARCHS4 Coexpression,0.183"	"P4HB"
"gene_set_query"	"710"	"ZNF280C"	"0.1837"	"ARCHS4 Coexpression,0.1837"	"P4HB"
"gene_set_query"	"711"	"MAZ"	"0.1838"	"Enrichr Queries,0.1838"	"EGR1,SFPQ,HNRNPD,P4HB"
"gene_set_query"	"712"	"IRF9"	"0.1842"	"GTEx Coexpression,0.1842"	"IL10RA"
"gene_set_query"	"713"	"HIC1"	"0.1845"	"Enrichr Queries,0.1845"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"714"	"ZIK1"	"0.1849"	"ARCHS4 Coexpression,0.1849"	"P4HB"
"gene_set_query"	"715"	"TBX5"	"0.1855"	"ARCHS4 Coexpression,0.1855"	"LPAR1"
"gene_set_query"	"716"	"ZNF79"	"0.1861"	"GTEx Coexpression,0.1861"	"PCGF1"
"gene_set_query"	"717"	"ZNF28"	"0.1861"	"ARCHS4 Coexpression,0.1861"	"P4HB"
"gene_set_query"	"718"	"PLAGL1"	"0.1866"	"Enrichr Queries,0.1866"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"719"	"TBX4"	"0.1867"	"GTEx Coexpression,0.1867"	"LIMD1"
"gene_set_query"	"720"	"ZNF131"	"0.1867"	"ARCHS4 Coexpression,0.1867"	"P4HB"
"gene_set_query"	"721"	"KLF16"	"0.1873"	"GTEx Coexpression,0.1873"	"CORT"
"gene_set_query"	"722"	"ZBTB7C"	"0.1873"	"Enrichr Queries,0.1873"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"723"	"ZNF613"	"0.1873"	"ARCHS4 Coexpression,0.1873"	"P4HB"
"gene_set_query"	"724"	"ZNF277"	"0.188"	"ARCHS4 Coexpression,0.188"	"P4HB"
"gene_set_query"	"725"	"GLIS3"	"0.188"	"Enrichr Queries,0.188"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"726"	"ZNF837"	"0.1886"	"GTEx Coexpression,0.1886"	"ANKHD1"
"gene_set_query"	"727"	"ZNF570"	"0.1886"	"ARCHS4 Coexpression,0.1886"	"P4HB"
"gene_set_query"	"728"	"ZNF532"	"0.1887"	"Enrichr Queries,0.1887"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"729"	"SOX17"	"0.189"	"Literature ChIP-seq,0.189"	"ABCC1,SFPQ,MAN1A2,RANBP10,UPP1,NR2E3"
"gene_set_query"	"730"	"TBX2"	"0.1892"	"GTEx Coexpression,0.1892"	"LIMD1"
"gene_set_query"	"731"	"ZNF155"	"0.1892"	"ARCHS4 Coexpression,0.1892"	"PCGF1"
"gene_set_query"	"732"	"PAX3"	"0.1895"	"Enrichr Queries,0.1895"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"733"	"LIN54"	"0.1898"	"ARCHS4 Coexpression,0.1898"	"MBNL1"
"gene_set_query"	"734"	"DPF3"	"0.1902"	"Enrichr Queries,0.1902"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"735"	"SHOX"	"0.1904"	"GTEx Coexpression,0.1904"	"MBNL1"
"gene_set_query"	"736"	"MYBL1"	"0.1904"	"ARCHS4 Coexpression,0.1904"	"MBNL1"
"gene_set_query"	"737"	"SIX4"	"0.1909"	"Enrichr Queries,0.1909"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"738"	"FOXB1"	"0.191"	"GTEx Coexpression,0.191"	"PPP2CB"
"gene_set_query"	"739"	"HIVEP2"	"0.1916"	"Enrichr Queries,0.1916"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"740"	"RBPJ"	"0.1916"	"ARCHS4 Coexpression,0.1916"	"P4HB"
"gene_set_query"	"741"	"ZNF606"	"0.1917"	"GTEx Coexpression,0.1917"	"SFPQ"
"gene_set_query"	"742"	"HOXA10"	"0.1923"	"GTEx Coexpression,0.1923"	"MBNL1"
"gene_set_query"	"743"	"SIX2"	"0.1923"	"Enrichr Queries,0.1923"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"744"	"ZNF345"	"0.1929"	"GTEx Coexpression,0.1929"	"ANKHD1"
"gene_set_query"	"745"	"BACH1"	"0.193"	"Enrichr Queries,0.193"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"746"	"ZNF813"	"0.1935"	"ARCHS4 Coexpression,0.1935"	"P4HB"
"gene_set_query"	"747"	"FLYWCH1"	"0.1935"	"GTEx Coexpression,0.1935"	"RPN2"
"gene_set_query"	"748"	"THAP1"	"0.1937"	"Enrichr Queries,0.1937"	"TCF7L2,EGR1,MBNL1,KLF5"
"gene_set_query"	"749"	"ZNF253"	"0.1941"	"ARCHS4 Coexpression,0.1941"	"P4HB"
"gene_set_query"	"750"	"ZSCAN5A"	"0.1944"	"Enrichr Queries,0.1944"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"751"	"THAP2"	"0.1953"	"ARCHS4 Coexpression,0.1953"	"P4HB"
"gene_set_query"	"752"	"ATF7"	"0.1954"	"GTEx Coexpression,0.1954"	"MBNL1"
"gene_set_query"	"753"	"ZNF586"	"0.1959"	"ARCHS4 Coexpression,0.1959"	"P4HB"
"gene_set_query"	"754"	"NKX26"	"0.196"	"GTEx Coexpression,0.196"	"PLA2G5"
"gene_set_query"	"755"	"THAP9"	"0.1966"	"ARCHS4 Coexpression,0.1966"	"P4HB"
"gene_set_query"	"756"	"ZNF721"	"0.1972"	"ARCHS4 Coexpression,0.1972"	"P4HB"
"gene_set_query"	"757"	"ZMAT1"	"0.1973"	"GTEx Coexpression,0.1973"	"FUBP1"
"gene_set_query"	"758"	"ESR1"	"0.1973"	"Enrichr Queries,0.1973"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"759"	"ZSCAN9"	"0.1984"	"ARCHS4 Coexpression,0.1984"	"FUBP1"
"gene_set_query"	"760"	"ZNF565"	"0.1987"	"Enrichr Queries,0.1987"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"761"	"ZNF100"	"0.199"	"ARCHS4 Coexpression,0.199"	"P4HB"
"gene_set_query"	"762"	"PRDM6"	"0.1998"	"GTEx Coexpression,0.1998"	"MBNL1"
"gene_set_query"	"763"	"ZNF354C"	"0.2004"	"GTEx Coexpression,0.2004"	"RIF1"
"gene_set_query"	"764"	"GATA1"	"0.2012"	"Literature ChIP-seq,0.2012"	"TCF7L2,MBNL1,IL10RA,RANBP10,PCGF1,UPP1"
"gene_set_query"	"765"	"ZNF708"	"0.2015"	"ARCHS4 Coexpression,0.2015"	"P4HB"
"gene_set_query"	"766"	"WT1"	"0.2016"	"Enrichr Queries,0.2016"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"767"	"GTF2B"	"0.202"	"ReMap ChIP-seq,0.202"	"MBNL1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"768"	"ZNF624"	"0.2021"	"ARCHS4 Coexpression,0.2021"	"P4HB"
"gene_set_query"	"769"	"ZNF75D"	"0.2022"	"GTEx Coexpression,0.2022"	"ANKHD1"
"gene_set_query"	"770"	"ZNF334"	"0.2027"	"ARCHS4 Coexpression,0.2027"	"P4HB"
"gene_set_query"	"771"	"ZNF559"	"0.2029"	"GTEx Coexpression,0.2029"	"FUBP1"
"gene_set_query"	"772"	"ZNF280D"	"0.203"	"Enrichr Queries,0.203"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"773"	"SP7"	"0.2033"	"ARCHS4 Coexpression,0.2033"	"P4HB"
"gene_set_query"	"774"	"ZNF808"	"0.2035"	"GTEx Coexpression,0.2035"	"LIMD1"
"gene_set_query"	"775"	"ZNF138"	"0.2039"	"ARCHS4 Coexpression,0.2039"	"P4HB"
"gene_set_query"	"776"	"ZNF512"	"0.2041"	"GTEx Coexpression,0.2041"	"FUBP1"
"gene_set_query"	"777"	"PPARD"	"0.2044"	"Enrichr Queries,0.2044"	"TCF7L2,EGR1,KLF5,EGFR"
"gene_set_query"	"778"	"ZNF676"	"0.2045"	"ARCHS4 Coexpression,0.2045"	"RIF1"
"gene_set_query"	"779"	"ZBTB41"	"0.2052"	"ARCHS4 Coexpression,0.2052"	"NR2E3"
"gene_set_query"	"780"	"ZNF397"	"0.2054"	"GTEx Coexpression,0.2054"	"FUBP1"
"gene_set_query"	"781"	"RARA"	"0.2058"	"Enrichr Queries,0.2058"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"782"	"ZSCAN23"	"0.2064"	"ARCHS4 Coexpression,0.2064"	"FUBP1"
"gene_set_query"	"783"	"MKX"	"0.2076"	"ARCHS4 Coexpression,0.2076"	"LPAR1"
"gene_set_query"	"784"	"ZSCAN16"	"0.2082"	"ARCHS4 Coexpression,0.2082"	"P4HB"
"gene_set_query"	"785"	"ZKSCAN1"	"0.2088"	"ReMap ChIP-seq,0.2088"	"EGR1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"786"	"ZNF835"	"0.2095"	"ARCHS4 Coexpression,0.2095"	"P4HB"
"gene_set_query"	"787"	"GRHL1"	"0.2101"	"ARCHS4 Coexpression,0.2101"	"KLF5"
"gene_set_query"	"788"	"TCF4"	"0.2101"	"Enrichr Queries,0.2101"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"789"	"NR2C1"	"0.2107"	"ARCHS4 Coexpression,0.2107"	"P4HB"
"gene_set_query"	"790"	"ZNF81"	"0.2113"	"ARCHS4 Coexpression,0.2113"	"MBNL1"
"gene_set_query"	"791"	"ZSCAN22"	"0.2116"	"GTEx Coexpression,0.2116"	"PCGF1"
"gene_set_query"	"792"	"ZNF85"	"0.2119"	"ARCHS4 Coexpression,0.2119"	"P4HB"
"gene_set_query"	"793"	"IRX6"	"0.2122"	"GTEx Coexpression,0.2122"	"EGFR"
"gene_set_query"	"794"	"TWIST1"	"0.2125"	"ARCHS4 Coexpression,0.2125"	"LPAR1"
"gene_set_query"	"795"	"MEF2D"	"0.2128"	"GTEx Coexpression,0.2128"	"MBNL1"
"gene_set_query"	"796"	"ZNF669"	"0.2131"	"ARCHS4 Coexpression,0.2131"	"P4HB"
"gene_set_query"	"797"	"ELK3"	"0.2137"	"Enrichr Queries,0.2137"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"798"	"ZNF285"	"0.2138"	"ARCHS4 Coexpression,0.2138"	"P4HB"
"gene_set_query"	"799"	"HOXD1"	"0.2141"	"GTEx Coexpression,0.2141"	"TF"
"gene_set_query"	"800"	"FOXN2"	"0.2144"	"ARCHS4 Coexpression,0.2144"	"MBNL1"
"gene_set_query"	"801"	"MEF2B"	"0.2144"	"Enrichr Queries,0.2144"	"TCF7L2,EGR1,KLF5,UPP1"
"gene_set_query"	"802"	"RAX"	"0.215"	"ARCHS4 Coexpression,0.215"	"HNRNPD"
"gene_set_query"	"803"	"BCL6"	"0.2151"	"Enrichr Queries,0.2151"	"TCF7L2,EGR1,KLF5,EGFR"
"gene_set_query"	"804"	"ZFP82"	"0.2156"	"ARCHS4 Coexpression,0.2156"	"P4HB"
"gene_set_query"	"805"	"ZNF408"	"0.2166"	"GTEx Coexpression,0.2166"	"PCGF1"
"gene_set_query"	"806"	"ETV5"	"0.2172"	"Enrichr Queries,0.2172"	"TCF7L2,EGR1,LPAR1,UPP1"
"gene_set_query"	"807"	"TSHZ1"	"0.2174"	"ARCHS4 Coexpression,0.2174"	"MAN1A2"
"gene_set_query"	"808"	"TFEC"	"0.2178"	"GTEx Coexpression,0.2178"	"IL10RA"
"gene_set_query"	"809"	"ZNF250"	"0.2179"	"Enrichr Queries,0.2179"	"TCF7L2,EGR1,LPAR1,UPP1"
"gene_set_query"	"810"	"ZNF697"	"0.2187"	"Enrichr Queries,0.2187"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"811"	"PRRX2"	"0.2187"	"ARCHS4 Coexpression,0.2187"	"LPAR1"
"gene_set_query"	"812"	"MYBL2"	"0.2189"	"ReMap ChIP-seq,0.2189"	"TF,SFPQ,PCGF1,HIST1H3B"
"gene_set_query"	"813"	"ZNF616"	"0.2193"	"ARCHS4 Coexpression,0.2193"	"P4HB"
"gene_set_query"	"814"	"SOX5"	"0.2194"	"Enrichr Queries,0.2194"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"815"	"FOXM1"	"0.2195"	"Literature ChIP-seq,0.2195"	"SFPQ,RPN2,HNRNPD,HIST1H3B"
"gene_set_query"	"816"	"ZNF449"	"0.2197"	"GTEx Coexpression,0.2197"	"MBNL1"
"gene_set_query"	"817"	"HAND1"	"0.2203"	"GTEx Coexpression,0.2203"	"COQ9"
"gene_set_query"	"818"	"KIN"	"0.2205"	"ARCHS4 Coexpression,0.2205"	"P4HB"
"gene_set_query"	"819"	"HIVEP1"	"0.2208"	"Enrichr Queries,0.2208"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"820"	"MEF2A"	"0.2215"	"GTEx Coexpression,0.2215"	"MBNL1"
"gene_set_query"	"821"	"ZNF627"	"0.2217"	"ARCHS4 Coexpression,0.2217"	"P4HB"
"gene_set_query"	"822"	"IRF2"	"0.2222"	"ReMap ChIP-seq,0.2222"	"EGR1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"823"	"ZNF93"	"0.2224"	"ARCHS4 Coexpression,0.2224"	"P4HB"
"gene_set_query"	"824"	"ZSCAN5C"	"0.2228"	"GTEx Coexpression,0.2228"	"PCGF1"
"gene_set_query"	"825"	"SOX7"	"0.2234"	"GTEx Coexpression,0.2234"	"KLF5"
"gene_set_query"	"826"	"KLF5"	"0.2236"	"Enrichr Queries,0.2236"	"TCF7L2,EGR1,UPP1,EGFR"
"gene_set_query"	"827"	"ZNF347"	"0.224"	"GTEx Coexpression,0.224"	"FUBP1"
"gene_set_query"	"828"	"ZNF581"	"0.2246"	"GTEx Coexpression,0.2246"	"PCGF1"
"gene_set_query"	"829"	"MTERF2"	"0.2248"	"ARCHS4 Coexpression,0.2248"	"ABCC1"
"gene_set_query"	"830"	"ZFP1"	"0.2251"	"Enrichr Queries,0.2251"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"831"	"TCF24"	"0.2253"	"GTEx Coexpression,0.2253"	"COQ9"
"gene_set_query"	"832"	"RBCK1"	"0.2254"	"ARCHS4 Coexpression,0.2254"	"P4HB"
"gene_set_query"	"833"	"KLF10"	"0.226"	"ARCHS4 Coexpression,0.226"	"EGR1"
"gene_set_query"	"834"	"RARG"	"0.2265"	"Enrichr Queries,0.2265"	"TCF7L2,EGR1,KLF5,LPAR1"
"gene_set_query"	"835"	"ZNF598"	"0.2271"	"GTEx Coexpression,0.2271"	"ANKHD1"
"gene_set_query"	"836"	"ZNF829"	"0.2273"	"ARCHS4 Coexpression,0.2273"	"P4HB"
"gene_set_query"	"837"	"ZNF425"	"0.2279"	"ARCHS4 Coexpression,0.2279"	"P4HB"
"gene_set_query"	"838"	"ZNF426"	"0.2285"	"ARCHS4 Coexpression,0.2285"	"P4HB"
"gene_set_query"	"839"	"ZBTB42"	"0.229"	"GTEx Coexpression,0.229"	"P4HB"
"gene_set_query"	"840"	"ZNF80"	"0.2296"	"GTEx Coexpression,0.2296"	"IL10RA"
"gene_set_query"	"841"	"BARX1"	"0.2297"	"ARCHS4 Coexpression,0.2297"	"P4HB"
"gene_set_query"	"842"	"TCF21"	"0.2303"	"ARCHS4 Coexpression,0.2303"	"LPAR1"
"gene_set_query"	"843"	"THAP6"	"0.2308"	"Enrichr Queries,0.2308"	"TCF7L2,EGR1,MBNL1,FUBP1"
"gene_set_query"	"844"	"ZNF273"	"0.2309"	"GTEx Coexpression,0.2309"	"KLF5"
"gene_set_query"	"845"	"GRHL2"	"0.2315"	"Enrichr Queries,0.2315"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"846"	"ZNF750"	"0.2315"	"GTEx Coexpression,0.2315"	"KLF5"
"gene_set_query"	"847"	"ZNF286B"	"0.2316"	"ARCHS4 Coexpression,0.2316"	"P4HB"
"gene_set_query"	"848"	"DDIT3"	"0.2321"	"GTEx Coexpression,0.2321"	"PCGF1"
"gene_set_query"	"849"	"ASH1L"	"0.2327"	"GTEx Coexpression,0.2327"	"RIF1"
"gene_set_query"	"850"	"PAX5"	"0.2329"	"Enrichr Queries,0.2329"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"851"	"ZNF652"	"0.2336"	"Enrichr Queries,0.2336"	"TCF7L2,EGR1,MBNL1,LPAR1"
"gene_set_query"	"852"	"ZNF417"	"0.234"	"GTEx Coexpression,0.234"	"FUBP1"
"gene_set_query"	"853"	"ZBTB2"	"0.234"	"ARCHS4 Coexpression,0.234"	"MBNL1"
"gene_set_query"	"854"	"ASCL3"	"0.2346"	"GTEx Coexpression,0.2346"	"P4HB"
"gene_set_query"	"855"	"KLF13"	"0.2346"	"ARCHS4 Coexpression,0.2346"	"IL10RA"
"gene_set_query"	"856"	"TGIF1"	"0.2353"	"ARCHS4 Coexpression,0.2353"	"UPP1"
"gene_set_query"	"857"	"NEUROD1"	"0.2357"	"ReMap ChIP-seq,0.2357"	"EGR1,PCGF1,P4HB,HIST1H3B"
"gene_set_query"	"858"	"PITX1"	"0.2365"	"Enrichr Queries,0.2365"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"859"	"SOHLH2"	"0.2372"	"Enrichr Queries,0.2372"	"EGR1,KLF5,LPAR1,UPP1"
"gene_set_query"	"860"	"ZNF765"	"0.2377"	"ARCHS4 Coexpression,0.2377"	"P4HB"
"gene_set_query"	"861"	"ETV1"	"0.2379"	"Enrichr Queries,0.2379"	"TCF7L2,EGR1,LPAR1,EGFR"
"gene_set_query"	"862"	"ZNF70"	"0.2383"	"GTEx Coexpression,0.2383"	"MBNL1"
"gene_set_query"	"863"	"IRF6"	"0.239"	"GTEx Coexpression,0.239"	"KLF5"
"gene_set_query"	"864"	"HIF1A"	"0.2393"	"Enrichr Queries,0.2393"	"TCF7L2,EGR1,MBNL1,EGFR"
"gene_set_query"	"865"	"ZNF557"	"0.2396"	"ARCHS4 Coexpression,0.2396"	"P4HB"
"gene_set_query"	"866"	"ZNF468"	"0.2396"	"GTEx Coexpression,0.2396"	"P4HB"
"gene_set_query"	"867"	"ZNF205"	"0.2408"	"GTEx Coexpression,0.2408"	"IL10RA"
"gene_set_query"	"868"	"FOXN4"	"0.2415"	"Enrichr Queries,0.2415"	"EGR1,GALNT14,LPAR1,EGFR"
"gene_set_query"	"869"	"ZNF14"	"0.242"	"ARCHS4 Coexpression,0.242"	"P4HB"
"gene_set_query"	"870"	"PITX2"	"0.2422"	"Enrichr Queries,0.2422"	"EGR1,KLF5,LPAR1,EGFR"
"gene_set_query"	"871"	"ZNF470"	"0.2439"	"ARCHS4 Coexpression,0.2439"	"P4HB"
